,Uniprot,Protein Symbol,Antibodypedia Link,Ref-ed Antibodies via Antibodypedia,Total Article Count,Term Article Count,'String' Interactions,GO Score,UV Score,Overall Score,GO Terms
297,Q6NZ67,MZT2B,https://www.antibodypedia.com/gene/77852/MZT2B,0,3,0,1,-1,2,1.6452157082443837,"['C:centrosome', 'C:cytosol', 'C:gamma-tubulin ring complex', 'C:nucleoplasm', 'C:spindle']"
265,Q32P51,HNRNPA1L2,https://www.antibodypedia.com/gene/35162/HNRNPA1L2,0,4,0,1,-1,2,1.644809325079276,"['C:catalytic step 2 spliceosome', 'C:cytoplasm', ""F:mRNA 3'-UTR binding"", 'P:mRNA splicing, via spliceosome', 'P:mRNA transport']"
460,Q9HCX4,TRPC7,https://www.antibodypedia.com/gene/26493/TRPC7,8,178,0,0,1,1,1.6355691324376018,"['C:cation channel complex', 'C:nuclear envelope', 'C:perinuclear region of cytoplasm', 'C:plasma membrane', 'F:calcium channel activity', 'F:inositol 1,4,5 trisphosphate binding', 'F:store-operated calcium channel activity', 'P:calcium ion transmembrane transport', 'P:regulation of cytosolic calcium ion concentration', 'P:single fertilization']"
165,P49441,INPP1,https://www.antibodypedia.com/gene/34038/INPP1,0,29,0,1,-1,2,1.6346497459515819,"['C:cytosol', 'F:inositol-1,3,4-trisphosphate 1-phosphatase activity', 'F:inositol-1,4-bisphosphate 1-phosphatase activity', 'F:metal ion binding', 'P:phosphate-containing compound metabolic process', 'P:phosphatidylinositol phosphate biosynthetic process', 'P:signal transduction']"
196,P69891,HBG1,https://www.antibodypedia.com/gene/23583/HBG1,12,121,1,1,-1,1,1.6280741214132695,"['C:cytosol', 'C:haptoglobin-hemoglobin complex', 'C:hemoglobin complex', 'F:heme binding', 'F:hemoglobin alpha binding', 'F:metal ion binding', 'F:organic acid binding', 'F:oxygen binding', 'F:oxygen carrier activity', 'P:carbon dioxide transport', 'P:cellular oxidant detoxification', 'P:hydrogen peroxide catabolic process', 'P:oxygen transport']"
527,Q9Y2W2,WBP11,https://www.antibodypedia.com/gene/23669/WBP11,1,24,1,3,-3,2,1.6260332320858644,"['C:cytosol', 'C:intracellular membrane-bounded organelle', 'C:nucleoplasm', 'C:nucleus', 'F:RNA binding', 'F:single-stranded DNA binding', 'F:WW domain binding', 'P:mRNA processing', 'P:RNA splicing', 'P:rRNA processing']"
526,Q9Y2L9,LRCH1,https://www.antibodypedia.com/gene/9206/LRCH1,1,23,0,3,0,1,1.6189907023854202,"['C:cytoplasm', 'P:cellular response to chemokine', 'P:negative regulation of GTPase activity', 'P:negative regulation of T cell migration']"
315,Q7Z3J3,RGPD4,https://www.antibodypedia.com/gene/81607/RGPD4,0,6,0,2,1,1,1.601215356321579,"['C:cytoplasm', 'C:nuclear pore', 'P:NLS-bearing protein import into nucleus']"
428,Q9BPZ3,PAIP2,https://www.antibodypedia.com/gene/26731/PAIP2,4,62,0,2,-3,2,1.5784601374986558,"['C:cytoplasm', 'F:mRNA binding', 'F:mRNA regulatory element binding translation repressor activity', 'F:translation repressor activity', 'P:memory', 'P:negative regulation of translation', 'P:negative regulation of translational initiation', 'P:regulation of long-term synaptic potentiation', 'P:spermatogenesis', 'P:translation']"
36,O15344,MID1,https://www.antibodypedia.com/gene/499/MID1,9,444,2,1,0,1,1.5763952955273999,"['C:centriolar satellite', 'C:cytoplasm', 'C:cytosol', 'C:Golgi apparatus', 'C:microtubule', 'C:microtubule associated complex', 'C:spindle', 'F:enzyme binding', 'F:identical protein binding', 'F:microtubule binding', 'F:phosphoprotein binding', 'F:protein homodimerization activity', 'F:transferase activity', 'F:ubiquitin protein ligase binding', 'F:zinc ion binding', 'P:microtubule cytoskeleton organization', 'P:negative regulation of microtubule depolymerization', 'P:pattern specification process', 'P:positive regulation of stress-activated MAPK cascade', 'P:protein localization to microtubule', 'P:regulation of microtubule cytoskeleton organization']"
475,Q9NUY8,TBC1D23,https://www.antibodypedia.com/gene/46507/TBC1D23,1,21,0,4,-1,1,1.5723510665848113,"['C:cytoplasmic vesicle', 'C:cytosol', 'C:Golgi apparatus', 'C:trans-Golgi network', 'P:brain development', 'P:embryonic brain development', 'P:neuron projection development', 'P:retrograde transport, endosome to Golgi', 'P:vesicle tethering to Golgi', 'P:vesicle-mediated transport']"
244,Q14C86,GAPVD1,https://www.antibodypedia.com/gene/30544/GAPVD1,1,23,0,4,-1,1,1.5715383002545957,"['C:cytosol', 'C:endocytic vesicle', 'C:endosome', 'C:plasma membrane', 'F:cadherin binding', 'F:GTPase activating protein binding', 'F:GTPase activator activity', 'F:guanyl-nucleotide exchange factor activity', 'F:small GTPase binding', 'P:endocytosis', 'P:regulation of protein transport']"
46,O43854,EDIL3,https://www.antibodypedia.com/gene/24753/EDIL3,7,191,3,1,0,1,1.547057824865564,"['C:collagen-containing extracellular matrix', 'C:extracellular exosome', 'C:extracellular vesicle', 'F:calcium ion binding', 'F:integrin binding', 'P:cell adhesion', 'P:positive regulation of cell-substrate adhesion']"
248,Q15413,RYR3,https://www.antibodypedia.com/gene/41923/RYR3,2,7067,22,5,-2,4,1.541132511427667,"['C:calcium channel complex', 'C:membrane', 'C:sarcolemma', 'C:sarcoplasmic reticulum membrane', 'C:smooth endoplasmic reticulum', 'C:Z disc', 'F:calcium ion binding', 'F:calcium-induced calcium release activity', 'F:calmodulin binding', 'F:intracellularly gated calcium channel activity', 'F:ryanodine-sensitive calcium-release channel activity', 'P:calcium ion transmembrane transport', 'P:calcium ion transport', 'P:cellular response to ATP', 'P:cellular response to caffeine', 'P:cellular response to calcium ion', 'P:cellular response to magnesium ion', 'P:intracellular calcium ion homeostasis', 'P:protein homotetramerization', 'P:release of sequestered calcium ion into cytosol', 'P:release of sequestered calcium ion into cytosol by sarcoplasmic reticulum', 'P:striated muscle contraction']"
525,Q9Y2H0,DLGAP4,https://www.antibodypedia.com/gene/26505/DLGAP4,3,32,1,2,0,1,1.5353066827226292,"['C:cholinergic synapse', 'C:glutamatergic synapse', 'C:neuromuscular junction', 'C:plasma membrane', 'C:postsynaptic specialization', 'F:molecular adaptor activity', 'P:signaling']"
397,Q96DV4,MRPL38,https://www.antibodypedia.com/gene/19644/MRPL38,3,14,0,2,-3,2,1.5258302674223305,"['C:cytosol', 'C:mitochondrial inner membrane', 'C:mitochondrial large ribosomal subunit', 'C:mitochondrion', 'P:mitochondrial translation']"
282,Q5T9A4,ATAD3B,https://www.antibodypedia.com/gene/26380/ATAD3B,3,32,0,2,0,1,1.523186570153734,"['C:ficolin-1-rich granule membrane', 'C:mitochondrial inner membrane', 'C:mitochondrion', 'C:plasma membrane', 'C:secretory granule membrane', 'F:ATP binding', 'F:ATP hydrolysis activity', 'P:mitochondrion organization']"
281,Q5T9A4,ATAD3B,https://www.antibodypedia.com/gene/26380/ATAD3B,3,32,0,2,0,1,1.523186570153734,"['C:ficolin-1-rich granule membrane', 'C:mitochondrial inner membrane', 'C:mitochondrion', 'C:plasma membrane', 'C:secretory granule membrane', 'F:ATP binding', 'F:ATP hydrolysis activity', 'P:mitochondrion organization']"
255,Q16650,TBR1,https://www.antibodypedia.com/gene/35331/TBR1,4,376,0,1,7,-1,1.5123218248956718,"['C:chromatin', 'C:nucleus', 'F:chromatin DNA binding', 'F:DNA-binding transcription factor activity', 'F:DNA-binding transcription factor activity, RNA polymerase II-specific', 'F:protein kinase binding', 'F:RNA polymerase II cis-regulatory region sequence-specific DNA binding', 'P:amygdala development', 'P:brain development', 'P:cell fate specification', 'P:cerebral cortex development', 'P:chromatin remodeling', 'P:commitment of neuronal cell to specific neuron type in forebrain', 'P:conditioned taste aversion', 'P:gene expression', 'P:hindbrain development', 'P:negative regulation of DNA-templated transcription', 'P:positive regulation of transcription by RNA polymerase II', 'P:regulation of axon guidance', 'P:regulation of neuron projection development', 'P:regulation of transcription by RNA polymerase II', 'P:specification of animal organ identity']"
304,Q6XZF7,DNMBP,https://www.antibodypedia.com/gene/31117/DNMBP,0,41,0,4,-1,1,1.492087141281158,"['C:cell-cell junction', 'C:cytoplasm', 'C:cytoskeleton', 'C:cytosol', 'C:Golgi apparatus', 'C:Golgi stack', 'C:presynapse', 'C:synapse', 'F:guanyl-nucleotide exchange factor activity', 'P:cilium assembly', 'P:intracellular signal transduction', 'P:regulation of cell shape', 'P:regulation of small GTPase mediated signal transduction']"
210,Q08AD1,CAMSAP2,https://www.antibodypedia.com/gene/20635/CAMSAP2,3,45,0,3,-1,1,1.4704511868765087,"['C:ciliary basal body', 'C:cytosol', 'C:Golgi apparatus', 'C:microtubule end', 'F:calmodulin binding', 'F:microtubule minus-end binding', 'F:spectrin binding', 'P:axon development', 'P:cytoplasmic microtubule organization', 'P:microtubule cytoskeleton organization', 'P:negative regulation of microtubule depolymerization', 'P:regulation of dendrite development', 'P:regulation of Golgi organization', 'P:regulation of microtubule polymerization', 'P:regulation of organelle organization']"
499,Q9UDT6,CLIP2,https://www.antibodypedia.com/gene/14611/CLIP2,2,55,2,2,0,1,1.465943720492548,"['C:cell cortex', 'C:microtubule associated complex', 'C:microtubule plus-end', 'C:nucleus', 'F:microtubule binding', 'F:microtubule plus-end binding', 'P:cytoplasmic microtubule organization']"
50,O60669,SLC16A7,https://www.antibodypedia.com/gene/1576/SLC16A7,10,204,1,1,-1,1,1.4500717947063295,"['C:basolateral plasma membrane', 'C:cytosol', 'C:glutamatergic synapse', 'C:hippocampal mossy fiber to CA3 synapse', 'C:nucleoplasm', 'C:parallel fiber to Purkinje cell synapse', 'C:plasma membrane', 'C:postsynaptic density membrane', 'C:Schaffer collateral - CA1 synapse', 'F:identical protein binding', 'F:lactate transmembrane transporter activity', 'F:pyruvate secondary active transmembrane transporter activity', 'F:pyruvate transmembrane transporter activity', 'F:symporter activity', 'P:lactate transmembrane transport', 'P:plasma membrane lactate transport', 'P:pyruvate transmembrane transport', 'P:transport across blood-brain barrier']"
411,Q96ME1,NA,https://www.antibodypedia.com/gene/24615/FBXL18,1,0,0,1,1,1,1.4393707095650115,"['C:cytosol', 'C:SCF ubiquitin ligase complex', 'P:SCF-dependent proteasomal ubiquitin-dependent protein catabolic process']"
207,Q06587,RING1,https://www.antibodypedia.com/gene/1772/RING1,9,309,7,7,6,-3,1.425827971689849,"['C:cytosol', 'C:nuclear speck', 'C:nucleoplasm', 'C:nucleus', 'C:PcG protein complex', 'C:PRC1 complex', 'C:sex chromatin', 'C:ubiquitin ligase complex', 'F:chromatin binding', 'F:metal ion binding', 'F:ubiquitin protein ligase activity', 'F:ubiquitin-protein transferase activator activity', 'P:anterior/posterior pattern specification', 'P:camera-type eye morphogenesis', 'P:chromatin remodeling', 'P:negative regulation of DNA-templated transcription', 'P:protein ubiquitination']"
155,P43362,MAGEA9B,https://www.antibodypedia.com/gene/72928/MAGEA9B,0,2,0,0,2,1,1.4138740833641228,"['C:nucleus', 'F:histone deacetylase binding', 'P:negative regulation of transcription by RNA polymerase II']"
157,P43362,MAGEA9B,https://www.antibodypedia.com/gene/72928/MAGEA9B,0,2,0,0,2,1,1.4138740833641228,"['C:nucleus', 'F:histone deacetylase binding', 'P:negative regulation of transcription by RNA polymerase II']"
201,Q00587,CDC42EP1,https://www.antibodypedia.com/gene/299/CDC42EP1,0,26,0,0,-1,2,1.3994496876981932,"['C:adherens junction', 'C:cytoplasm', 'C:cytoskeleton', 'C:cytosol', 'C:endomembrane system', 'C:focal adhesion', 'C:plasma membrane', 'F:cadherin binding involved in cell-cell adhesion', 'F:small GTPase binding', 'P:positive regulation of actin filament polymerization', 'P:positive regulation of pseudopodium assembly', 'P:regulation of cell shape', 'P:Rho protein signal transduction']"
341,Q8IVT2,MISP,https://www.antibodypedia.com/gene/22380/MISP,5,118,0,1,0,1,1.39609093420875,"['C:actin filament', 'C:cell cortex', 'C:focal adhesion', 'C:intracellular membrane-bounded organelle', 'C:plasma membrane', 'C:spindle pole centrosome', 'F:actin filament binding', 'P:cell division', 'P:cell migration', 'P:establishment of centrosome localization', 'P:establishment of mitotic spindle orientation', 'P:mitotic spindle assembly', 'P:organelle localization', 'P:regulation of protein localization to cell cortex']"
446,Q9H3C7,GGNBP2,https://www.antibodypedia.com/gene/73502/GGNBP2,1,35,1,2,0,1,1.3898150092243102,"['C:cytoplasm', 'C:cytoplasmic vesicle', 'C:nucleus', 'P:cell differentiation', 'P:labyrinthine layer blood vessel development', 'P:negative regulation of cell population proliferation', 'P:negative regulation of gene expression', 'P:negative regulation of peptidyl-serine phosphorylation of STAT protein', 'P:negative regulation of tyrosine phosphorylation of STAT protein', 'P:spermatogenesis']"
421,Q96T51,RUFY1,https://www.antibodypedia.com/gene/29480/RUFY1,4,23,1,1,0,1,1.374681185461385,"['C:cytoplasm', 'C:cytosol', 'C:early endosome membrane', 'C:endosome', 'C:intracellular membrane-bounded organelle', 'C:nuclear speck', 'F:identical protein binding', 'F:lipid binding', 'F:metal ion binding', 'F:protein-macromolecule adaptor activity', 'F:SH2 domain binding', 'F:SH3 domain binding', 'P:early endosome to Golgi transport', 'P:endocytosis', 'P:endosomal vesicle fusion', 'P:protein transport', 'P:regulation of endocytosis', 'P:small GTPase-mediated signal transduction']"
333,Q86WX3,RPS19BP1,https://www.antibodypedia.com/gene/51530/RPS19BP1,0,16,0,1,-2,2,1.3560611172184465,"['C:cytosol', 'C:nucleolus', 'C:nucleoplasm', 'C:small-subunit processome', 'F:enzyme binding', 'F:RNA binding', 'P:ribosomal small subunit biogenesis']"
385,Q92544,TM9SF4,https://www.antibodypedia.com/gene/42955/TM9SF4,3,27,4,1,0,1,1.3372797285061415,"['C:early endosome', 'C:Golgi apparatus', 'C:membrane', 'P:cell adhesion', 'P:phagocytosis', 'P:positive regulation of protein exit from endoplasmic reticulum', 'P:positive regulation of protein localization to cell surface', 'P:protein localization to membrane', 'P:regulation of intracellular pH', 'P:response to hypoxia', 'P:vacuolar proton-transporting V-type ATPase complex assembly']"
398,Q96EH3,MALSU1,https://www.antibodypedia.com/gene/12100/MALSU1,1,18,0,3,-7,3,1.3278086089247363,"['C:cytosol', 'C:mitochondrial matrix', 'C:mitochondrion', 'F:mitochondrial large ribosomal subunit binding', 'F:ribosomal large subunit binding', 'P:negative regulation of mitochondrial translation', 'P:negative regulation of ribosome biogenesis', 'P:negative regulation of translation', 'P:ribosomal large subunit biogenesis']"
126,P20020,ATP2B1,https://www.antibodypedia.com/gene/2168/ATP2B1,6,247,0,3,-2,1,1.320898963649697,"['C:basolateral plasma membrane', 'C:cell projection', 'C:extracellular exosome', 'C:glutamatergic synapse', 'C:immunological synapse', 'C:intracellular membrane-bounded organelle', 'C:membrane', 'C:nucleoplasm', 'C:photoreceptor ribbon synapse', 'C:plasma membrane', 'C:presynaptic membrane', 'C:synaptic vesicle membrane', 'F:ATP binding', 'F:ATP hydrolysis activity', 'F:calcium ion transmembrane transporter activity', 'F:calmodulin binding', 'F:metal ion binding', 'F:molecular function inhibitor activity', 'F:P-type calcium transporter activity', 'F:PDZ domain binding', 'P:calcium ion export across plasma membrane', 'P:monoatomic ion transmembrane transport', 'P:negative regulation of cytokine production', 'P:negative regulation of cytosolic calcium ion concentration', 'P:positive regulation of bone mineralization', 'P:positive regulation of calcium ion transport', 'P:regulation of blood pressure', 'P:regulation of cardiac conduction', 'P:regulation of cellular response to insulin stimulus', 'P:regulation of cytosolic calcium ion concentration', 'P:regulation of vascular associated smooth muscle contraction']"
412,Q96N11,INTS15,https://www.antibodypedia.com/gene/64371/C7orf26,0,3,0,2,0,1,1.318562895937366,['C:integrator complex']
340,Q8IVF4,DNAH10,https://www.antibodypedia.com/gene/52600/DNAH10,0,25,0,2,0,1,1.3096224663049951,"['C:9+2 motile cilium', 'C:axoneme', 'C:dynein complex', 'C:microtubule', 'F:ATP binding', 'F:ATP hydrolysis activity', 'F:dynein intermediate chain binding', 'F:dynein light intermediate chain binding', 'F:minus-end-directed microtubule motor activity', 'P:cilium movement involved in cell motility']"
459,Q9HCD6,TANC2,https://www.antibodypedia.com/gene/9399/TANC2,0,30,0,2,0,1,1.3075905504794565,"['C:axon', 'C:dendritic spine', 'P:dense core granule cytoskeletal transport', 'P:regulation of dendritic spine development', 'P:regulation of dendritic spine morphogenesis']"
418,Q96S38,RPS6KC1,https://www.antibodypedia.com/gene/34615/RPS6KC1,3,13,0,1,0,1,1.2944886425420696,"['C:early endosome', 'C:endosome', 'C:lysosome', 'C:membrane', 'F:ATP binding', 'F:phosphatidylinositol binding', 'F:protein serine kinase activity', 'F:protein serine/threonine kinase activity', 'P:signal transduction']"
437,Q9BXB5,OSBPL10,https://www.antibodypedia.com/gene/1161/OSBPL10,7,32,0,1,-1,1,1.2914408005314768,"['C:cytoskeleton', 'C:cytosol', 'C:membrane', 'F:cholesterol binding', 'F:phosphatidylserine binding', 'F:phospholipid transporter activity', 'P:phosphatidylserine acyl-chain remodeling']"
476,Q9NV96,TMEM30A,https://www.antibodypedia.com/gene/31507/TMEM30A,0,76,0,2,0,1,1.2888969248844993,"['C:apical plasma membrane', 'C:azurophil granule membrane', 'C:early endosome membrane', 'C:endoplasmic reticulum', 'C:Golgi apparatus', 'C:late endosome membrane', 'C:membrane', 'C:phospholipid-translocating ATPase complex', 'C:plasma membrane', 'C:specific granule membrane', 'C:transport vesicle membrane', 'F:aminophospholipid flippase activity', 'F:structural molecule activity', 'P:aminophospholipid transport', 'P:phospholipid translocation', 'P:positive regulation of neuron projection development', 'P:positive regulation of phospholipid translocation', 'P:positive regulation of protein exit from endoplasmic reticulum', 'P:protein localization to endosome', 'P:xenobiotic transmembrane transport']"
510,Q9UL54,TAOK2,https://www.antibodypedia.com/gene/2082/TAOK2,6,70,3,0,0,1,1.2876747180933938,"['C:actin cytoskeleton', 'C:axon', 'C:axonal growth cone', 'C:cytoplasm', 'C:cytoplasmic vesicle', 'C:cytoplasmic vesicle membrane', 'C:cytosol', 'C:dendritic growth cone', 'C:neuron projection', 'C:nucleolus', 'C:nucleoplasm', 'C:receptor complex', 'F:ATP binding', 'F:MAP kinase kinase kinase activity', 'F:mitogen-activated protein kinase kinase binding', 'F:neuropilin binding', 'F:protein serine kinase activity', 'F:protein serine/threonine kinase activator activity', 'F:protein serine/threonine kinase activity', 'F:tau protein binding', 'F:tau-protein kinase activity', 'P:actin cytoskeleton organization', 'P:activation of protein kinase activity', 'P:apoptotic process', 'P:axonogenesis', 'P:basal dendrite arborization', 'P:basal dendrite morphogenesis', 'P:cell migration', 'P:DNA damage response', 'P:focal adhesion assembly', 'P:mitotic G2 DNA damage checkpoint signaling', 'P:positive regulation of JNK cascade', 'P:positive regulation of MAPK cascade', 'P:positive regulation of protein autophosphorylation', 'P:positive regulation of stress-activated MAPK cascade', 'P:protein autophosphorylation', 'P:protein targeting to membrane', 'P:regulation of actin cytoskeleton organization', 'P:regulation of cell growth', 'P:regulation of cell shape', 'P:stress-activated MAPK cascade']"
56,O75414,NME6,https://www.antibodypedia.com/gene/13081/NME6,4,24,1,3,1,0,1.2840411977379715,"['C:mitochondrial inner membrane', 'C:mitochondrial matrix', 'C:mitochondrion', 'F:ATP binding', 'F:metal ion binding', 'F:nucleoside diphosphate kinase activity', 'P:apoptotic process', 'P:CTP biosynthetic process', 'P:GTP biosynthetic process', 'P:negative regulation of cell growth', 'P:negative regulation of mitotic nuclear division', 'P:UTP biosynthetic process']"
329,Q86UU1,PHLDB1,https://www.antibodypedia.com/gene/45815/PHLDB1,0,50,1,3,-1,1,1.2641305976153716,"['C:basal cortex', 'C:cytosol', 'C:intercellular bridge', 'C:intracellular membrane-bounded organelle', 'C:plasma membrane', 'P:positive regulation of basement membrane assembly involved in embryonic body morphogenesis', 'P:regulation of epithelial to mesenchymal transition', 'P:regulation of gastrulation', 'P:regulation of microtubule cytoskeleton organization']"
488,Q9P107,GMIP,https://www.antibodypedia.com/gene/61622/GMIP,0,35,0,3,-1,1,1.258106232523093,"['C:cytosol', 'C:nucleoplasm', 'C:plasma membrane', 'F:GTPase activator activity', 'F:metal ion binding', 'P:intracellular signal transduction', 'P:negative regulation of GTPase activity', 'P:regulation of small GTPase mediated signal transduction']"
253,Q15822,CHRNA2,https://www.antibodypedia.com/gene/10197/CHRNA2,3,119,0,1,0,1,1.2514120270406468,"['C:acetylcholine-gated channel complex', 'C:intercellular bridge', 'C:membrane', 'C:neuron projection', 'C:neuron projection cytoplasm', 'C:nucleoplasm', 'C:plasma membrane', 'C:postsynaptic membrane', 'C:synapse', 'F:acetylcholine receptor activity', 'F:acetylcholine-gated monoatomic cation-selective channel activity', 'F:heterocyclic compound binding', 'F:quaternary ammonium group binding', 'P:acetylcholine receptor signaling pathway', 'P:cellular response to nicotine', 'P:membrane depolarization', 'P:modulation of inhibitory postsynaptic potential', 'P:monoatomic ion transport', 'P:response to nicotine', 'P:signal transduction', 'P:synaptic transmission, cholinergic']"
379,Q8WVK7,SKA2,https://www.antibodypedia.com/gene/31070/SKA2,3,87,0,2,-1,1,1.2169638861932706,"['C:cytosol', 'C:kinetochore', 'C:outer kinetochore', 'C:spindle microtubule', 'F:microtubule binding', 'P:attachment of mitotic spindle microtubules to kinetochore', 'P:cell division', 'P:chromosome segregation', 'P:mitotic cell cycle', 'P:mitotic sister chromatid segregation', 'P:regulation of microtubule polymerization or depolymerization']"
213,Q12766,HMGXB3,https://www.antibodypedia.com/gene/1181/HMGXB3,1,5,0,0,1,1,1.2009195859907609,"['C:nucleus', 'F:DNA binding']"
2,A2RRP1,NBAS,https://www.antibodypedia.com/gene/26924/NBAS,5,371,1,10,1,-2,1.1762096958175254,"['C:cytosol', 'C:Dsl1/NZR complex', 'C:endoplasmic reticulum', 'C:endoplasmic reticulum membrane', 'C:membrane', 'F:SNARE binding', 'P:negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay', 'P:nuclear-transcribed mRNA catabolic process', 'P:protein transport', 'P:retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum']"
344,Q8IWR0,ZC3H7A,https://www.antibodypedia.com/gene/24731/ZC3H7A,1,3,0,1,0,1,1.154279950190152,"['C:nucleus', 'F:metal ion binding', 'F:miRNA binding', 'F:RNA binding', 'P:miRNA processing', 'P:post-transcriptional regulation of gene expression']"
489,Q9P1Y6,PHRF1,https://www.antibodypedia.com/gene/5345/PHRF1,0,21,2,0,1,1,1.1465214184853292,"['C:membrane', 'F:metal ion binding', 'F:RNA polymerase binding', 'P:protein ubiquitination']"
392,Q96BD0,SLCO4A1,https://www.antibodypedia.com/gene/29551/SLCO4A1,1,90,2,1,0,1,1.1431648399635668,"['C:basolateral plasma membrane', 'C:plasma membrane', 'F:organic anion transmembrane transporter activity', 'F:prostaglandin transmembrane transporter activity', 'F:sodium-independent organic anion transmembrane transporter activity', 'F:thyroid hormone transmembrane transporter activity', 'P:monoatomic ion transport', 'P:sodium-independent organic anion transport']"
296,Q6NXR4,TTI2,https://www.antibodypedia.com/gene/10728/TTI2,1,37,0,1,0,1,1.140462922576488,"['C:nucleus', 'C:TTT Hsp90 cochaperone complex', 'P:positive regulation of DNA damage checkpoint', 'P:protein stabilization']"
266,Q3B7T1,EDRF1,https://www.antibodypedia.com/gene/32399/EDRF1,0,11,0,0,1,1,1.1263450249986167,"['C:nucleus', 'P:positive regulation of DNA-templated transcription']"
317,Q7Z401,DENND4A,https://www.antibodypedia.com/gene/26036/DENND4A,0,26,0,0,1,1,1.120249277522,"['C:cytoplasmic vesicle', 'C:cytosol', 'C:nucleus', 'F:DNA binding', 'F:guanyl-nucleotide exchange factor activity', 'P:regulation of DNA-templated transcription', 'P:regulation of Rab protein signal transduction']"
332,Q86W92,PPFIBP1,https://www.antibodypedia.com/gene/1098/PPFIBP1,1,38,2,2,-1,1,1.116844362418346,"['C:cytosol', 'C:focal adhesion', 'C:plasma membrane', 'C:presynaptic active zone', 'F:cadherin binding', 'P:cell adhesion', 'P:neuromuscular junction development']"
140,P28290,ITPRID2,https://www.antibodypedia.com/gene/33982/ITPRID2,1,26,1,2,-1,1,1.109600847830744,"['C:cytosol', 'C:nucleoplasm', 'C:plasma membrane', 'F:actin filament binding', 'F:signaling receptor binding']"
9,A6NNZ2,NA,https://www.antibodypedia.com/gene/71184/TUBB8B,0,0,0,1,0,1,1.0833628376839775,"['C:cytoplasm', 'C:extracellular exosome', 'C:intercellular bridge', 'C:microtubule', 'C:microtubule cytoskeleton', 'C:mitotic spindle', 'F:GTP binding', 'F:GTPase activity', 'F:metal ion binding', 'F:structural constituent of cytoskeleton', 'P:microtubule cytoskeleton organization', 'P:mitotic cell cycle']"
264,Q32NC0,C18orf21,https://www.antibodypedia.com/gene/54637/C18orf21,0,2,0,1,0,1,1.082550071353762,[]
399,Q96FN4,CPNE2,https://www.antibodypedia.com/gene/63170/CPNE2,0,3,0,1,0,1,1.0821436881886541,"['C:cytoplasm', 'C:extracellular exosome', 'C:nucleus', 'C:plasma membrane', 'F:calcium-dependent phospholipid binding', 'F:metal ion binding', 'P:cellular response to calcium ion']"
438,Q9BY89,KIAA1671,https://www.antibodypedia.com/gene/5419/KIAA1671,0,7,0,1,0,1,1.0805181555282233,[]
461,Q9HD45,TM9SF3,https://www.antibodypedia.com/gene/50246/TM9SF3,0,14,0,1,0,1,1.0776734733724689,"['C:membrane', 'P:protein localization to membrane']"
364,Q8ND83,SLAIN1,https://www.antibodypedia.com/gene/24633/SLAIN1,3,15,1,0,0,1,1.0693767810320376,"['C:cytoplasm', 'C:cytoskeleton', 'P:cytoplasmic microtubule organization', 'P:microtubule nucleation', 'P:positive regulation of microtubule polymerization']"
246,Q15111,PLCL1,https://www.antibodypedia.com/gene/34073/PLCL1,0,65,1,1,0,1,1.069068044520868,"['C:cytoplasm', 'F:phosphatidylinositol phospholipase C activity', 'F:phospholipase C activity', 'P:gamma-aminobutyric acid signaling pathway', 'P:intracellular signal transduction', 'P:lipid metabolic process', 'P:negative regulation of cold-induced thermogenesis', 'P:regulation of synaptic transmission, GABAergic']"
259,Q2LD37,KIAA1109,https://www.antibodypedia.com/gene/26783/KIAA1109,0,48,0,1,0,1,1.063856445758805,"['C:endoplasmic reticulum membrane', 'C:endoplasmic reticulum-plasma membrane contact site', 'C:membrane', 'C:mitochondrial membrane', 'C:nucleus', 'C:plasma membrane', 'C:presynapse', 'F:phosphatidylethanolamine transfer activity', 'P:endocytic recycling', 'P:endosomal transport', 'P:intermembrane lipid transfer', 'P:phagocytosis', 'P:regulation of cell growth', 'P:regulation of epithelial cell differentiation', 'P:synaptic vesicle endocytosis']"
445,Q9H2V7,SPNS1,https://www.antibodypedia.com/gene/26665/SPNS1,3,34,1,0,0,1,1.06165550089499,"['C:lysosomal membrane', 'C:membrane', 'C:mitochondrial inner membrane', 'F:transmembrane transporter activity', 'P:lysophospholipid transport', 'P:phospholipid efflux', 'P:regulation of lysosomal lumen pH']"
